Location,WindGustDir,WindDir9am,WindDir3pm,RainToday
Albury,NNE,SE,SSE,No
Albury,ENE,ENE,NE,No
Albury,NNW,NE,ENE,No
Albury,SW,ESE,ESE,No
Albury,WSW,SE,NW,No
Albury,WSW,ESE,W,No
Albury,ENE,SE,S,No
Albury,NNE,SE,S,No
Albury,N,SE,SE,No
Albury,N,SSE,WSW,No
Albury,ENE,SSE,ESE,No
Albury,E,SE,WSW,No
Albury,NNE,SE,E,No
Albury,NE,SSE,S,No
Albury,ENE,NE,ENE,No
Albury,WNW,NNW,NNW,Yes
Albury,SE,WSW,W,Yes
Albury,SE,SE,S,No
Albury,NNE,SE,NNE,No
Albury,SSW,SSE,WSW,No
Albury,WNW,SSE,SW,No
Albury,NNW,SE,N,No
Albury,W,W,WNW,Yes
Albury,W,SSE,SE,No
Albury,NNW,NE,N,No
Albury,ENE,S,ESE,No
Albury,W,ESE,WNW,Yes
Albury,S,SSE,WNW,No
Albury,W,E,ENE,Yes
Albury,SE,SE,S,No
Albury,NE,SSE,SE,No
Albury,ENE,SE,N,No
Albury,SE,ENE,SSE,No
Albury,NNW,SSW,SE,No
Albury,ESE,ENE,S,No
Albury,NE,ESE,SSE,No
Albury,SE,SSE,WSW,No
Albury,S,SE,NNW,Yes
Albury,NE,SSE,W,No
Albury,NE,SE,S,Yes
Albury,NNE,NNE,NE,Yes
Albury,NNE,NNE,SSW,Yes
Albury,SSE,SSE,SE,No
Albury,SE,N,SE,Yes
Albury,SE,SE,SE,Yes
Albury,NNE,SE,ESE,No
Albury,WSW,WNW,WNW,Yes
Albury,SE,SE,SE,No
Albury,S,SW,SW,No
Albury,WNW,ENE,NW,No
Albury,NW,S,WNW,No
Albury,NW,ESE,NNE,No
Albury,NNE,ESE,NNE,Yes
Albury,SW,NNW,WNW,Yes
Albury,WNW,SSW,W,Yes
Albury,SSE,S,ESE,No
Albury,NNE,SE,SSE,No
Albury,NE,ESE,NNE,No
Albury,WNW,ENE,WNW,No
Albury,WNW,S,W,No
Albury,W,NW,W,No
Albury,WSW,W,W,No
Albury,SSW,SSE,WNW,No
Albury,NNW,S,NW,No
Albury,S,SSE,N,No
Albury,N,E,ESE,No
Albury,ESE,SSE,ESE,Yes
Albury,E,E,NNE,No
Albury,NNE,ESE,N,No
Albury,SE,ESE,SSE,No
Albury,ESE,E,SSW,No
Albury,WNW,ESE,NNE,No
Albury,W,SW,WNW,No
Albury,W,W,WSW,No
Albury,WSW,SSE,WNW,No
Albury,SSW,WSW,ENE,No
Albury,WNW,SSE,WSW,No
Albury,ENE,S,NNE,No
Albury,SW,ENE,SSW,No
Albury,ESE,SSE,SSE,No
Albury,NE,ESE,E,No
Albury,SW,SSE,E,Yes
Albury,NNE,SE,SE,No
Albury,NE,NNE,NNE,Yes
Albury,WNW,W,W,No
Albury,WNW,W,W,No
Albury,NW,WSW,NW,No
Albury,W,WNW,WNW,No
Albury,SSE,ENE,SSE,No
Albury,ENE,SE,NE,No
Albury,W,NE,WNW,No
Albury,W,W,WNW,Yes
Albury,W,SSE,W,No
Albury,WSW,ENE,ENE,No
Albury,ESE,WSW,E,No
Albury,WSW,S,SE,No
Albury,W,E,SW,No
Albury,W,W,WSW,No
Albury,ENE,NE,NNW,No
Albury,WSW,N,NW,No
Albury,NE,E,E,No
Albury,NNE,E,NNE,No
Albury,ENE,E,S,No
Albury,W,NNW,NNW,Yes
Albury,WNW,WNW,WNW,Yes
Albury,W,S,W,No
Albury,SE,S,WSW,No
Albury,E,NW,SE,No
Albury,ESE,SSE,E,No
Albury,SSE,SE,SSE,Yes
Albury,W,WSW,W,No
Albury,SE,S,SE,Yes
Albury,WSW,S,NNW,No
Albury,NE,S,SE,No
Albury,SE,ENE,ESE,No
Albury,ENE,E,NE,No
Albury,NE,ENE,W,No
Albury,SE,NNW,E,No
Albury,W,NW,NNW,No
Albury,W,NW,W,Yes
Albury,N,NE,NNE,No
Albury,NNW,NNW,WNW,Yes
Albury,NNW,SE,NW,No
Albury,W,NNW,WNW,No
Albury,W,NE,W,Yes
Albury,NW,N,WNW,Yes
Albury,WNW,W,W,Yes
Albury,W,W,WNW,No
Albury,WNW,SW,S,No
Albury,ENE,SSE,NE,Yes
Albury,NNW,N,NNE,Yes
Albury,NW,NNE,WNW,Yes
Albury,WNW,N,NW,Yes
Albury,NW,W,WNW,Yes
Albury,N,NNE,N,Yes
Albury,WSW,SW,NW,No
Albury,SW,E,SSW,No
Albury,N,N,NNW,Yes
Albury,NNE,ENE,NE,Yes
Albury,W,WNW,WNW,Yes
Albury,SSE,E,SE,No
Albury,WNW,NE,WNW,Yes
Albury,WNW,W,W,Yes
Albury,SW,W,WSW,Yes
Albury,W,ENE,W,No
Albury,NNW,S,SE,No
Albury,WNW,ESE,W,Yes
Albury,NW,NNW,NW,Yes
Albury,W,NE,WNW,No
Albury,SE,N,S,No
Albury,N,SE,NE,No
Albury,ENE,E,ENE,No
Albury,NW,WNW,WSW,No
Albury,WNW,NNW,NW,Yes
Albury,WNW,NW,NW,Yes
Albury,WSW,WNW,W,No
Albury,SE,E,S,No
Albury,SE,SSE,ENE,No
Albury,WNW,SE,N,No
Albury,W,WNW,W,No
Albury,WNW,WNW,WSW,No
Albury,SSW,SW,WSW,No
Albury,WSW,ESE,WSW,No
Albury,N,ENE,N,No
Albury,N,N,NE,No
Albury,NNW,NNW,N,No
Albury,W,WNW,WNW,Yes
Albury,WNW,W,WNW,Yes
Albury,W,WSW,W,No
Albury,W,E,NW,No
Albury,SE,ENE,SE,No
Albury,N,SE,N,No
Albury,W,W,WSW,Yes
Albury,W,ESE,WNW,No
Albury,SE,ESE,E,No
Albury,WSW,E,WNW,No
Albury,NE,E,NW,No
Albury,NNW,SW,SE,No
Albury,NE,N,NE,Yes
Albury,W,SE,E,No
Albury,W,NW,W,No
Albury,NW,SE,SSE,No
Albury,WNW,ESE,WNW,No
Albury,W,W,W,No
Albury,SE,SE,NNE,No
Albury,NNE,ENE,NE,No
Albury,N,N,W,No
Albury,WNW,W,W,Yes
Albury,W,WNW,W,No
Albury,W,SE,W,No
Albury,SSW,E,WSW,No
Albury,SSW,E,WNW,No
Albury,WSW,SW,W,Yes
Albury,WNW,S,NNW,No
Albury,NW,WNW,NW,No
Albury,SSE,SSE,S,No
Albury,W,SSE,WSW,Yes
Albury,WNW,E,W,No
Albury,SW,SE,NW,No
Albury,ENE,SE,NNE,No
Albury,W,SE,NE,No
Albury,WNW,W,WNW,Yes
Albury,WNW,E,N,No
Albury,E,ESE,ENE,No
Albury,WSW,W,WSW,No
Albury,WSW,S,ESE,No
Albury,ESE,SE,SE,No
Albury,ESE,SE,SSE,No
Albury,W,N,W,No
Albury,WSW,WSW,W,No
Albury,WSW,W,NNW,No
Albury,SSW,ESE,NW,No
Albury,ENE,SSE,SSE,No
Albury,SSW,ESE,SW,No
Albury,S,ESE,SSE,No
Albury,WNW,W,WSW,No
Albury,WSW,SSE,ESE,No
Albury,NNE,SE,NNW,No
Albury,NE,SE,NW,No
Albury,NNE,S,N,No
Albury,NNW,NE,WNW,Yes
Albury,WNW,NNW,NW,Yes
Albury,WNW,W,W,Yes
Albury,SSE,SSE,SE,No
Albury,ESE,ESE,NE,No
Albury,WNW,SE,N,No
Albury,S,ESE,S,No
Albury,NNW,E,SE,No
Albury,WNW,E,WNW,No
Albury,WNW,S,WNW,No
Albury,N,SSE,SSE,No
Albury,WSW,W,SW,No
Albury,SSE,SW,SE,No
Albury,E,SSE,ESE,No
Albury,W,NE,NW,No
Albury,W,SE,W,No
Albury,SSE,SSE,SSE,No
Albury,NNE,ESE,NE,No
Albury,NNW,E,WNW,No
Albury,W,SE,WNW,No
Albury,SW,SSE,ESE,No
Albury,SSE,SSE,E,No
Albury,NNE,E,E,No
Albury,NW,ENE,WSW,No
Albury,W,SE,W,No
Albury,SSE,SSW,ESE,No
Albury,E,S,SSW,No
Albury,ENE,ESE,N,No
Albury,NW,S,ESE,No
Albury,SSE,ENE,SW,Yes
Albury,NNW,E,ENE,No
Albury,WNW,NW,WSW,No
Albury,WSW,WSW,NW,No
Albury,NNE,SE,SSE,No
Albury,NNW,SE,NNW,No
Albury,W,W,W,No
Albury,SW,WSW,W,No
Albury,SSE,ESE,SSE,Yes
Albury,WNW,NE,WSW,No
Albury,NW,S,SSW,No
Albury,W,SSE,S,No
Albury,W,ESE,W,No
Albury,W,SE,SW,No
Albury,ENE,S,S,No
Albury,N,NE,N,No
Albury,WSW,S,W,No
Albury,SE,SE,SSE,No
Albury,NNW,ESE,NE,No
Albury,NNE,NE,ENE,No
Albury,ENE,S,WNW,No
Albury,WNW,WSW,SW,No
Albury,ENE,SSE,WNW,No
Albury,W,SE,W,No
Albury,N,ENE,S,No
Albury,WNW,NE,N,No
Albury,SE,SE,SE,No
Albury,ESE,SE,SSE,No
Albury,ENE,ESE,NE,No
Albury,ENE,ENE,ESE,No
Albury,ENE,SE,NE,No
Albury,E,ESE,ESE,No
Albury,SSE,E,ESE,No
Albury,ESE,E,ENE,No
Albury,S,SSE,ENE,No
Albury,SE,S,WNW,No
Albury,N,ESE,SSE,No
Albury,NE,SSE,NNW,No
Albury,W,NNE,NW,No
Albury,NNW,WSW,W,No
Albury,ESE,SSE,SSE,No
Albury,SW,SE,W,No
Albury,W,SSW,WSW,No
Albury,SSE,SE,ESE,No
Albury,WSW,SSE,ENE,No
Albury,N,NNE,NE,Yes
Albury,W,SSW,WNW,No
Albury,W,S,W,No
Albury,WNW,SSE,NNE,No
Albury,NW,N,W,Yes
Albury,WSW,E,SW,Yes
Albury,WSW,S,WSW,No
Albury,WNW,NNW,WSW,No
Albury,WNW,ESE,W,No
Albury,WNW,SSE,WSW,No
Albury,SE,SSE,SE,No
Albury,SE,SSE,SSE,No
Albury,SSE,SSE,WNW,No
Albury,S,S,W,No
Albury,ESE,E,S,No
Albury,SW,SSW,S,No
Albury,WNW,E,SSW,No
Albury,WNW,SE,W,No
Albury,NNE,E,N,No
Albury,N,SE,NNW,No
Albury,SSE,SSE,SSE,No
Albury,W,ESE,W,No
Albury,SSE,E,SW,No
Albury,SW,NE,SE,No
Albury,WSW,SSE,W,No
Albury,SE,SSW,SE,No
Albury,SE,SSW,SE,No
Albury,N,ESE,N,No
Albury,WNW,NNW,W,Yes
Albury,WSW,NNW,WSW,Yes
Albury,WSW,S,WSW,No
Albury,WSW,E,W,No
Albury,N,NNE,NNW,No
Albury,WNW,ENE,W,No
Albury,WSW,SSE,SW,Yes
Albury,WSW,S,WSW,No
Albury,SSE,SE,SE,No
Albury,NE,ENE,NNW,No
Albury,W,SSE,W,No
Albury,SSE,SSE,E,No
Albury,SE,E,SE,No
Albury,W,N,W,Yes
Albury,WNW,NE,NW,Yes
Albury,SW,NW,W,Yes
Albury,WNW,W,WNW,Yes
Albury,W,WSW,W,No
Albury,WNW,S,W,No
Albury,E,ENE,E,Yes
Albury,SSE,S,ESE,No
Albury,SE,SSE,SSE,No
Albury,WNW,S,WNW,No
Albury,SE,NNE,SE,No
Albury,ENE,SSE,ENE,No
Albury,NE,NE,NE,Yes
Albury,N,NNW,N,Yes
Albury,SSW,SSE,SSW,Yes
Albury,S,ENE,SE,No
Albury,N,SE,N,No
Albury,WNW,N,WNW,Yes
Albury,SE,E,NE,No
Albury,E,SSW,E,No
Albury,SE,SE,ESE,Yes
Albury,WNW,N,W,Yes
Albury,WNW,NW,E,No
Albury,SSW,WNW,WSW,No
Albury,WSW,SE,SW,No
Albury,SSE,ESE,S,No
Albury,SE,NNW,SSE,No
Albury,SSE,SSE,SSE,No
Albury,E,SE,ENE,No
Albury,WNW,NE,WNW,No
Albury,N,ENE,N,No
Albury,WNW,WNW,WNW,No
Albury,NNW,NNW,NW,Yes
Albury,WNW,N,E,Yes
Albury,W,NNE,W,Yes
Albury,SE,NNW,ESE,No
Albury,N,ESE,ENE,Yes
Albury,NNE,N,N,Yes
Albury,E,ENE,SE,Yes
Albury,NE,ENE,ENE,Yes
Albury,NNE,NE,NE,No
Albury,NNE,NNW,NNW,Yes
Albury,NNW,N,WNW,Yes
Albury,NW,N,NNW,Yes
Albury,N,N,NNW,No
Albury,WNW,W,WNW,No
Albury,W,SE,W,No
Albury,SE,SE,ENE,No
Albury,SE,S,ESE,No
Albury,NNE,NE,NNE,Yes
Albury,ESE,E,E,No
Albury,NNW,WNW,NNE,Yes
Albury,WNW,NW,WNW,No
Albury,N,NNW,N,Yes
Albury,WNW,NW,WNW,Yes
Albury,NE,N,N,No
Albury,ENE,WSW,E,Yes
Albury,NNW,ENE,N,No
Albury,NE,S,NNE,No
Albury,W,NW,W,Yes
Albury,NW,WNW,NW,Yes
Albury,W,N,NW,No
Albury,W,W,WNW,Yes
Albury,N,ESE,NE,No
Albury,N,WSW,NW,Yes
Albury,NNW,NE,NNW,No
Albury,SW,W,WNW,Yes
Albury,WNW,W,WNW,Yes
Albury,WNW,WSW,WNW,No
Albury,WNW,NW,W,Yes
Albury,WNW,NW,WNW,Yes
Albury,W,E,WNW,No
Albury,WNW,S,W,No
Albury,ENE,NNE,ESE,No
Albury,ENE,ENE,SE,No
Albury,WNW,E,NE,Yes
Albury,NW,NW,WNW,Yes
Albury,ESE,E,SSE,No
Albury,ENE,ESE,S,No
Albury,ESE,N,S,No
Albury,WSW,ESE,NNE,No
Albury,NNE,E,NNE,No
Albury,W,ESE,SW,No
Albury,WNW,E,W,No
Albury,W,E,NNE,No
Albury,WNW,NNW,WNW,No
Albury,WNW,WNW,WNW,No
Albury,S,S,SSE,No
Albury,WNW,ENE,W,No
Albury,NNE,SE,E,No
Albury,SE,SE,ESE,Yes
Albury,WNW,SE,W,Yes
Albury,WNW,WNW,NW,No
Albury,NW,W,WNW,Yes
Albury,W,WNW,W,Yes
Albury,WSW,N,W,No
Albury,E,SE,NE,No
Albury,NE,SE,ENE,No
Albury,WNW,SSW,WNW,No
Albury,WNW,E,NW,No
Albury,W,WNW,W,No
Albury,ENE,E,NNE,Yes
Albury,WNW,WNW,W,No
Albury,NNW,SSE,N,No
Albury,NNE,E,NNE,No
Albury,WNW,N,WNW,Yes
Albury,WNW,NNE,NNW,Yes
Albury,W,WSW,W,No
Albury,SW,SSE,WNW,No
Albury,NNW,SE,NNE,No
Albury,NW,ESE,WNW,No
Albury,WNW,ENE,NW,No
Albury,NNE,SE,N,No
Albury,N,E,N,No
Albury,WNW,WNW,WSW,Yes
Albury,NNE,ESE,S,No
Albury,N,ESE,NNW,No
Albury,WNW,WNW,WNW,No
Albury,E,SE,NNW,No
Albury,E,E,ENE,No
Albury,ENE,SSE,ENE,No
Albury,WSW,SSE,E,No
Albury,NW,NW,WNW,Yes
Albury,W,WSW,WSW,No
Albury,WNW,WNW,WNW,No
Albury,WNW,W,WSW,No
Albury,NNW,SSE,WSW,No
Albury,ENE,ESE,SSE,No
Albury,SSE,SE,SSE,No
Albury,W,SSE,NW,No
Albury,W,ESE,W,No
Albury,N,SE,NE,No
Albury,W,ESE,SSE,No
Albury,WSW,WNW,WSW,No
Albury,W,SSE,SE,No
Albury,SE,S,SW,No
Albury,NNW,SSE,NW,No
Albury,SSE,SSE,WNW,No
Albury,W,ESE,N,No
Albury,WSW,WSW,WNW,No
Albury,ESE,SSE,SE,No
Albury,SE,SE,SSE,Yes
Albury,W,SSE,W,Yes
Albury,NNW,WNW,WNW,No
Albury,SW,W,WNW,No
Albury,WSW,SSW,SW,No
Albury,NE,SSE,SE,No
Albury,ESE,ESE,SSE,No
Albury,NW,ESE,WSW,No
Albury,W,E,E,No
Albury,NW,SE,N,No
Albury,WSW,NNE,NW,No
Albury,W,WSW,WNW,No
Albury,W,W,NW,No
Albury,SE,WSW,SW,No
Albury,ESE,SSE,SE,No
Albury,WSW,ESE,W,No
Albury,W,S,S,No
Albury,NNW,SSE,WNW,No
Albury,WNW,SSE,SSW,No
Albury,WNW,SSE,E,No
Albury,E,ENE,WNW,No
Albury,NE,NE,NE,No
Albury,W,SSE,NW,No
Albury,NW,S,S,No
Albury,WSW,WNW,W,Yes
Albury,WNW,WSW,WSW,Yes
Albury,ENE,SE,WNW,No
Albury,N,SE,NW,No
Albury,WSW,E,W,No
Albury,W,WNW,W,No
Albury,W,W,W,No
Albury,W,SSE,W,No
Albury,W,SE,WNW,No
Albury,NW,WSW,WSW,No
Albury,SW,SSE,NW,No
Albury,SSW,SE,NNE,No
Albury,N,E,ESE,No
Albury,ENE,SE,ESE,No
Albury,NNW,N,NNW,No
Albury,SW,SSE,NW,No
Albury,WNW,SSE,NW,No
Albury,SW,ENE,WSW,No
Albury,NW,WNW,NW,Yes
Albury,SSE,E,SW,Yes
Albury,NNE,E,N,No
Albury,SW,ESE,NNE,No
Albury,SSE,SSE,SE,Yes
Albury,W,SE,NW,No
Albury,WNW,SE,S,No
Albury,WNW,NNE,WNW,No
Albury,WSW,SSE,WSW,No
Albury,WNW,SSE,ENE,No
Albury,W,WNW,WNW,No
Albury,WSW,ENE,W,No
Albury,W,WSW,W,No
Albury,WNW,SE,NW,No
Albury,WSW,WSW,SW,No
Albury,SSE,S,SSE,No
Albury,SE,SSE,SE,No
Albury,NE,NE,NE,No
Albury,WSW,E,W,No
Albury,SSE,SSE,W,No
Albury,ESE,NE,NNE,No
Albury,NNW,SE,NNE,No
Albury,SSE,SSE,SSW,No
Albury,N,E,SSW,No
Albury,NE,SSE,NE,No
Albury,WSW,ESE,W,No
Albury,NW,S,W,No
Albury,SSE,SSE,SE,No
Albury,SW,NE,WSW,No
Albury,ESE,SSE,SSE,No
Albury,NNE,NE,S,No
Albury,NE,NW,NW,Yes
Albury,ESE,S,SE,Yes
Albury,SSE,SSE,SE,No
Albury,NNE,ENE,WNW,No
Albury,N,S,NE,No
Albury,NNW,E,NNW,No
Albury,N,SE,NE,No
Albury,W,SSE,W,No
Albury,W,SSE,NW,No
Albury,NNE,SSE,S,No
Albury,W,NE,N,No
Albury,SE,SSE,SSE,Yes
Albury,NNE,SSE,S,No
Albury,NE,NNE,S,No
Albury,SSW,SE,NE,No
Albury,N,E,NW,No
Albury,NNW,ESE,N,No
Albury,W,SSE,WSW,No
Albury,SW,SE,W,No
Albury,SE,SSE,SSE,No
Albury,S,NW,SSE,No
Albury,WSW,SE,WSW,No
Albury,E,ENE,E,Yes
Albury,W,W,WSW,Yes
Albury,SE,SSE,S,No
Albury,N,SE,NNE,No
Albury,WNW,E,W,No
Albury,W,WNW,W,Yes
Albury,WNW,W,WSW,No
Albury,SW,S,W,No
Albury,S,ESE,SW,No
Albury,WNW,SSE,N,No
Albury,SW,SSE,SSE,No
Albury,NNE,SSE,NNE,No
Albury,NE,S,S,No
Albury,SE,SSE,SE,No
Albury,SSE,SE,E,No
Albury,N,NE,ENE,No
Albury,WNW,ENE,NNW,No
Albury,ENE,SE,NNE,No
Albury,E,ESE,SSE,No
Albury,NW,SSE,WNW,Yes
Albury,NNW,SSE,NW,No
Albury,WNW,WNW,W,Yes
Albury,NW,SE,NW,No
Albury,WNW,S,W,No
Albury,NNW,ENE,NNW,No
Albury,NE,S,NNE,No
Albury,SE,SSE,SSE,Yes
Albury,SE,W,SSE,No
Albury,SE,ENE,N,Yes
Albury,W,SE,SE,No
Albury,WNW,SE,W,No
Albury,SSE,SE,ESE,No
Albury,SSE,SW,SSE,Yes
Albury,E,WNW,ESE,No
Albury,SE,SSE,SE,Yes
Albury,SSE,S,SSE,Yes
Albury,ESE,SE,S,No
Albury,E,S,ENE,No
Albury,ENE,SE,ESE,No
Albury,SE,SSE,S,Yes
Albury,E,ESE,E,Yes
Albury,SSW,S,W,Yes
Albury,SSW,S,SSE,No
Albury,SSE,SSE,WSW,No
Albury,SE,ESE,SE,No
Albury,SSE,S,S,No
Albury,WNW,S,W,No
Albury,WNW,ENE,W,No
Albury,SSW,SSE,W,No
Albury,SW,E,SSE,No
Albury,NE,ESE,NE,No
Albury,NE,ESE,N,Yes
Albury,NNW,S,NNE,No
Albury,NNE,E,NNE,No
Albury,SSE,SE,NE,No
Albury,WNW,WNW,W,Yes
Albury,NNW,SE,NNE,No
Albury,W,W,WNW,Yes
Albury,W,W,W,No
Albury,W,W,WNW,No
Albury,NNW,W,W,No
Albury,SE,S,SSE,No
Albury,SSE,SSE,SE,No
Albury,NNE,NE,NNE,Yes
Albury,WNW,W,WNW,Yes
Albury,ESE,ESE,SE,No
Albury,SSE,SW,SE,No
Albury,SSE,SSE,SE,No
Albury,E,ENE,SE,No
Albury,SE,SE,SE,No
Albury,N,E,NNE,Yes
Albury,SE,W,SE,No
Albury,WNW,NE,WNW,No
Albury,NW,SW,NW,Yes
Albury,ENE,NE,SE,No
Albury,NNE,N,NE,No
Albury,WNW,NW,NW,Yes
Albury,SSE,S,SSW,No
Albury,NE,NE,ESE,No
Albury,ESE,ENE,SSE,Yes
Albury,NW,ENE,WNW,Yes
Albury,NW,NW,NW,No
Albury,SSE,N,SSE,No
Albury,S,S,S,No
Albury,SSE,ESE,ESE,No
Albury,WSW,SSW,SSW,Yes
Albury,W,ENE,WSW,No
Albury,SE,SSE,SSE,No
Albury,N,W,N,No
Albury,ENE,SSE,SE,No
Albury,NNE,NNE,N,No
Albury,WNW,NNW,WNW,Yes
Albury,W,WNW,WNW,Yes
Albury,NW,NW,WNW,Yes
Albury,NNE,NNE,NNE,No
Albury,NW,N,NNW,Yes
Albury,NNW,NW,WNW,Yes
Albury,W,SW,W,Yes
Albury,WNW,NW,WNW,No
Albury,WSW,E,W,No
Albury,NNE,E,N,No
Albury,NW,NW,WNW,Yes
Albury,WNW,NW,W,No
Albury,WNW,W,NW,No
Albury,NNE,NNE,N,Yes
Albury,WNW,WNW,WNW,Yes
Albury,WNW,W,NW,No
Albury,WSW,NW,W,Yes
Albury,NW,NNW,WNW,No
Albury,NNW,NNW,ESE,No
Albury,NE,SE,NE,No
Albury,NNW,N,NNW,Yes
Albury,WSW,WNW,W,Yes
Albury,W,WNW,WSW,Yes
Albury,WSW,SSE,WNW,No
Albury,S,NNE,E,No
Albury,NW,S,WNW,No
Albury,NNE,NNW,NE,No
Albury,WNW,NW,NNW,No
Albury,NNW,N,NNW,No
Albury,WNW,NW,W,No
Albury,W,E,NW,Yes
Albury,WNW,ESE,W,No
Albury,ESE,S,S,No
Albury,SSE,ENE,E,No
Albury,NNW,ENE,SSE,No
Albury,W,SW,WSW,No
Albury,W,SSE,SW,No
Albury,SE,SE,SSE,No
Albury,SSE,S,S,No
Albury,SE,ESE,ESE,No
Albury,E,NE,SSE,No
Albury,SSW,SE,SSW,No
Albury,SSE,S,SSE,Yes
Albury,E,E,SSE,No
Albury,SSE,SE,SSE,No
Albury,NE,ESE,E,No
Albury,NNW,SW,NW,No
Albury,SE,ENE,ESE,No
Albury,SE,SE,E,No
Albury,WSW,ENE,WSW,No
Albury,SE,ENE,ESE,No
Albury,WSW,E,NW,No
Albury,SSW,W,SW,No
Albury,W,ESE,W,No
Albury,WSW,SE,SSW,No
Albury,SE,ESE,SSE,No
Albury,E,ESE,E,No
Albury,NE,ESE,NE,No
Albury,WNW,NNE,NE,No
Albury,WNW,WNW,NW,Yes
Albury,W,WNW,W,No
Albury,W,SE,N,No
Albury,NNE,SSE,NNE,No
Albury,W,ENE,W,No
Albury,ESE,SE,NE,No
Albury,W,NNW,N,No
Albury,W,WNW,WNW,No
Albury,W,W,W,No
Albury,SSE,SSE,SSE,No
Albury,W,SSE,NE,Yes
Albury,NW,E,NE,No
Albury,W,ESE,WNW,No
Albury,NNE,SE,NE,No
Albury,NNE,NNE,N,No
Albury,WSW,SE,NW,No
Albury,WSW,W,WSW,No
Albury,N,E,NW,No
Albury,WNW,NE,SSE,No
Albury,N,SE,NW,No
Albury,W,W,WNW,Yes
Albury,WSW,SSE,W,No
Albury,WNW,ESE,NNW,No
Albury,SSE,SE,SSE,No
Albury,NNE,SSE,NNW,No
Albury,W,W,WSW,Yes
Albury,ESE,WSW,S,Yes
Albury,SE,W,N,No
Albury,WNW,E,WNW,No
Albury,E,SSE,NE,No
Albury,SE,SE,NE,No
Albury,SE,SE,SSE,No
Albury,ENE,SE,NE,No
Albury,N,SE,NE,No
Albury,NE,S,ESE,No
Albury,W,NE,W,No
Albury,E,E,E,No
Albury,W,N,WNW,No
Albury,W,S,WSW,No
Albury,W,WNW,WSW,No
Albury,W,WSW,WNW,No
Albury,W,E,WSW,Yes
Albury,NW,SE,NNW,No
Albury,W,WNW,W,No
Albury,W,WSW,WSW,Yes
Albury,SSE,S,S,No
Albury,W,S,ENE,No
Albury,WNW,S,W,No
Albury,WNW,SE,W,No
Albury,S,SE,ESE,No
Albury,ENE,ESE,NNW,No
Albury,WNW,SE,W,No
Albury,W,SSE,W,No
Albury,NW,SE,SW,No
Albury,NW,ESE,SSE,No
Albury,WNW,E,W,No
Albury,SW,S,SW,No
Albury,W,WSW,W,No
Albury,W,W,W,Yes
Albury,W,W,WNW,No
Albury,NW,SE,WNW,No
Albury,W,E,WSW,No
Albury,WSW,SSE,NNW,No
Albury,W,W,WNW,No
Albury,W,ESE,W,No
Albury,NW,S,WNW,No
Albury,WSW,NNW,NE,No
Albury,WSW,W,W,Yes
Albury,WSW,SE,NW,No
Albury,SSE,SSE,NNE,No
Albury,SSE,SSE,SSW,No
Albury,NE,SE,ENE,No
Albury,NE,NE,E,No
Albury,NNW,ENE,SSE,No
Albury,W,SSE,W,Yes
Albury,WSW,NW,ENE,No
Albury,ENE,ESE,S,Yes
Albury,SE,NE,SSW,No
Albury,NE,S,ENE,No
Albury,SE,SSE,NE,Yes
Albury,W,ENE,NW,Yes
Albury,SW,ESE,S,No
Albury,SSE,S,SSE,No
Albury,SSE,SSE,E,Yes
Albury,SE,SSE,SSE,No
Albury,SSE,NE,W,No
Albury,SSE,SSE,SSE,No
Albury,NNW,SE,WSW,No
Albury,NW,N,WNW,No
Albury,SW,WSW,SW,No
Albury,WSW,ESE,W,No
Albury,W,S,WSW,No
Albury,S,SE,W,No
Albury,NE,ESE,WSW,No
Albury,NNW,ESE,SE,No
Albury,ENE,NE,NW,No
Albury,WSW,ENE,WSW,No
Albury,WNW,SSE,N,No
Albury,W,WSW,W,No
Albury,NE,S,ENE,No
Albury,ENE,SE,ENE,No
Albury,NW,NNE,NW,No
Albury,W,WNW,WSW,Yes
Albury,W,SE,WNW,No
Albury,WSW,ESE,W,No
Albury,NE,ESE,ESE,No
Albury,NNE,NE,N,No
Albury,NNE,ESE,W,No
Albury,E,SSE,SE,No
Albury,NE,ESE,SW,No
Albury,NNE,SE,NNE,No
Albury,N,ENE,SW,No
Albury,SSE,ESE,S,Yes
Albury,SSE,SSE,SSE,Yes
Albury,NE,ESE,E,Yes
Albury,NNE,SE,SE,No
Albury,NNE,ENE,NNE,No
Albury,WSW,WNW,W,Yes
Albury,WNW,WSW,NW,No
Albury,NW,W,W,No
Albury,WNW,W,WNW,No
Albury,WSW,SE,WSW,No
Albury,SSE,SSE,S,No
Albury,NW,E,NNE,No
Albury,SE,SSE,ESE,Yes
Albury,NE,SE,NNE,No
Albury,SW,E,N,No
Albury,NW,WNW,W,No
Albury,SSE,SSE,ENE,No
Albury,SE,SE,SW,No
Albury,SSE,SE,SE,No
Albury,SE,SE,ESE,No
Albury,ESE,SSW,SSE,No
Albury,WSW,SSW,WNW,No
Albury,SE,SSE,S,No
Albury,SSE,SE,SSE,No
Albury,WSW,ESE,W,No
Albury,SE,SSE,ESE,No
Albury,SE,SSE,SE,No
Albury,SW,ENE,WSW,No
Albury,WNW,NE,SSW,No
Albury,NW,E,S,No
Albury,NE,SE,NNW,No
Albury,ENE,ESE,E,No
Albury,SE,SSE,N,No
Albury,E,SSE,SSE,Yes
Albury,SE,SE,E,No
Albury,NNE,ENE,E,No
Albury,SW,SE,S,Yes
Albury,NNE,S,N,No
